date,title,source,keyword,text,is_regulation,asset,sentiment_label,sentiment_score,sentiment_confidence
2026-04-21,axiom-langchain added to PyPI,Pypi.org,Solana,axiom-langchain added to PyPI Axiom Stack Oracle tool for LangChain AI agents — autonomous M2M RWA data purchasing on Solana,0,SOL,neutral,0.0,0.7383897304534912
2026-04-21,Bitcoin on April 21: Price Near $77K as Negative Funding Hits 46 Days,Bitcoinfoundation.org,BTC,"Bitcoin on April 21: Price Near $77K as Negative Funding Hits 46 Days Bitcoin price steadied near $77,000 as traders kept paying for shorts, extending the longest negative funding streak since the FTX collapse. The price of Bitcoin...
The post Bitcoin on April 21: Price Near $77K as Negative Funding Hits 46 Days appeared first …",0,BTC,negative,-0.9081663489341736,0.9081663489341736
2026-04-21,"Bitcoin Recovery Still Looks Like A Bear Market Rally, Analyst Says",newsBTC,BTC,"Bitcoin Recovery Still Looks Like A Bear Market Rally, Analyst Says A CryptoQuant analyst has explained how the recent Bitcoin recovery has still looked like a bear market rally based on signals in on-chain metrics. Bitcoin Recovery Has Come Alongside A Rise In The LTH Supply In a new thread on X, CryptoQuant community analys…",0,BTC,positive,0.7781637907028198,0.7781637907028198
2026-04-21,Bitcoin is less volatile than South Korea's stock market right now,CoinDesk,BTC,Bitcoin is less volatile than South Korea's stock market right now Bitcoin's comparative stability during geopolitical turmoil has reinforced its appeal as a hedge.,0,BTC,positive,0.9504467844963074,0.9504467844963074
2026-04-21,"Crypto News: AlphaPepe Presale Nears Binance Listing While Bitcoin Price Prediction Targets $150,000 Amid Market Volatility",GlobeNewswire,BTC,"Crypto News: AlphaPepe Presale Nears Binance Listing While Bitcoin Price Prediction Targets $150,000 Amid Market Volatility MONACO, April 20, 2026 (GLOBE NEWSWIRE) -- AlphaPepe is entering its most important presale window yet as the Binance listing milestone moves closer and the Q2 2026 exchange debut comes into focus. The project has crossed $900,000 raised, passed 7,800 holders…",0,BTC,positive,0.8031963109970093,0.8031963109970093
2026-04-21,"Bitcoin Price Eyes Fresh Upside, Traders Watch For Breakout Move",newsBTC,BTC,"Bitcoin Price Eyes Fresh Upside, Traders Watch For Breakout Move Bitcoin price started a recovery wave from the $73,650 zone. BTC is consolidating and might struggle to clear the $76,500 resistance zone. Bitcoin managed to form a base above $74,000 and started a recovery wave. The price is trading above $75,000 and the 100…",0,SOL,negative,-0.46060559153556824,0.46060559153556824
2026-04-21,Justin Sun-linked wallet withdraws $274M USDT from AAVE after freeze,Crypto Briefing,Solana,"Justin Sun-linked wallet withdraws $274M USDT from AAVE after freeze The swift withdrawal highlights potential information asymmetry in DeFi, raising concerns about market stability and investor confidence.
The post Justin Sun-linked wallet withdraws $274M USDT from AAVE after freeze appeared first on Crypto Briefing.",0,OTHER,negative,-0.9413008689880371,0.9413008689880371
2026-04-21,Coinbase’s AI payments protocol x402 launches app store for AI agents,Cointelegraph,Solana,Coinbase’s AI payments protocol x402 launches app store for AI agents Coinbase’s x402 protocol for artificial intelligence payments has launched a storefront to allow AI agents to access AI-ready services and apps more easily.,0,OTHER,neutral,0.0,0.5691937208175659
2026-04-21,Will Bitcoin Hit $100K in 2026?,Bitcoinfoundation.org,BTC,"Will Bitcoin Hit $100K in 2026? Key takeaways Bitcoin is trading below its previous peak of around $126,000, but the $100,000 level is still in focus. The question now is not...
The post Will Bitcoin Hit $100K in 2026? appeared first on Bitcoin Foundation.",0,BTC,neutral,0.0,0.7468180060386658
2026-04-21,$1.4 Billion Pours Into Crypto — What’s Driving The Surge?,newsBTC,Solana,"$1.4 Billion Pours Into Crypto — What’s Driving The Surge? The Crypto Fear & Greed Index climbed above 29 on Monday for the first time since January 29, pulling out of “extreme fear” and settling into plain “fear.” It is a small move on a scale, but in crypto markets, it signals a shift in mood that money tends to fo…",0,OTHER,positive,0.6057816743850708,0.6057816743850708
2026-04-21,Singapore’s OCBC launches tokenized gold fund on Ethereum and Solana,Cointelegraph,Solana,"Singapore’s OCBC launches tokenized gold fund on Ethereum and Solana Singapore banking and financial giant OCBC has launched a tokenized physical gold fund on Ethereum and Solana, with investors able to subscribe using stablecoins or fiat currency.",1,SOL,neutral,0.0,0.569453775882721
2026-04-21,shredstream 1.0.5,Pypi.org,Solana,"shredstream 1.0.5 Solana ShredStream SDK/Decoder for Python, enabling ultra-low latency Solana transaction streaming via UDP shreds from https://www.shredstream.com",0,SOL,neutral,0.0,0.9111286997795105
2026-04-21,KelpDAO hacker moves $175M after Arbitrum freezes $71M linked to $292M exploit,Crypto Briefing,Solana,"KelpDAO hacker moves $175M after Arbitrum freezes $71M linked to $292M exploit The incident highlights ongoing vulnerabilities in DeFi platforms, suggesting a need for enhanced security measures to prevent future exploits.
The post KelpDAO hacker moves $175M after Arbitrum freezes $71M linked to $292M exploit appeared first on Crypto Br…",1,OTHER,neutral,0.0,0.7718648314476013
2026-04-21,"Strategy surpasses BlackRock in Bitcoin holdings with 815,061 BTC",Crypto Briefing,BTC,"Strategy surpasses BlackRock in Bitcoin holdings with 815,061 BTC Strategy's Bitcoin accumulation could influence market dynamics, potentially driving price volatility and impacting institutional investment trends.
The post Strategy surpasses BlackRock in Bitcoin holdings with 815,061 BTC appeared first on Crypto Briefing.",0,BTC,neutral,0.0,0.883850634098053
2026-04-21,"Marius Ciubotariu: Investor appetite is driving demand for higher yields in DeFi, Solana’s architecture supports scalability, and the shift towards stablecoin-based lending is reshaping the landscape | Bell Curve",Crypto Briefing,Solana,"Marius Ciubotariu: Investor appetite is driving demand for higher yields in DeFi, Solana’s architecture supports scalability, and the shift towards stablecoin-based lending is reshaping the landscape | Bell Curve Solana's scalability and stablecoin lending are reshaping the DeFi landscape amid rising investor demand for yields.
The post Marius Ciubotariu: Investor appetite is driving demand for higher yields in DeFi, Solana’s architecture supports scalability, and the…",0,SOL,positive,0.7487601637840271,0.7487601637840271
2026-04-21,Coinbase Launches Agentic.market Marketplace for AI Agents,Bitcoinfoundation.org,Solana,"Coinbase Launches Agentic.market Marketplace for AI Agents The x402 payment protocol was responsible for developing and launching the AI marketplace. Coinbase unveiled Agentic.market, a new marketplace where AI agents can independently discover,...
The post Coinbase Launches Agentic.market Marketplace for AI Agents a…",0,OTHER,neutral,0.0,0.8717918395996094
2026-04-21,Altcoins Have Recovered $90B Since February – Analyst Explains Market Dynamics,Bitcoinist,Solana,"Altcoins Have Recovered $90B Since February – Analyst Explains Market Dynamics Altcoins have been one of crypto’s most painful stories of the past few years. The 2022 bear market broke valuations across the sector, and the recovery that followed never fully delivered on its promise. The altseason that traders had been anticipating throu…",1,OTHER,negative,-0.9512024521827698,0.9512024521827698
2026-04-21,Is Canaan (CAN) the Most Overlooked Name Among the Best Ethereum Stocks to Buy Now?,Yahoo Entertainment,BTC,"Is Canaan (CAN) the Most Overlooked Name Among the Best Ethereum Stocks to Buy Now? Canaan Inc. (NASDAQ:CAN) is one of the best Ethereum stocks to buy now. On April 15, Canaan Inc. (NASDAQ:CAN) released its unaudited Bitcoin mining update...",0,BTC,neutral,0.0,0.8899567127227783
2026-04-21,"Solana leads tokenized stock trading volume, eyes $110 target by April 18",Crypto Briefing,Solana,"Solana leads tokenized stock trading volume, eyes $110 target by April 18 Solana's dominance in tokenized stock trading could reshape market dynamics, attracting institutional interest and influencing regulatory perspectives.
The post Solana leads tokenized stock trading volume, eyes $110 target by April 18 appeared first on Crypto…",0,SOL,neutral,0.0,0.6905362010002136
2026-04-21,North Korea hit crypto for $500M+ this month — and the $6.75 billion threat is not over yet,CryptoSlate,Solana,"North Korea hit crypto for $500M+ this month — and the $6.75 billion threat is not over yet In just under three weeks, cyber operatives linked to the Democratic People’s Republic of Korea (DPRK) have stolen more than $500 million from crypto DeFi platforms. This marks a drastic escalation in Pyongyang’s state-sponsored campaign to bankroll its weapo…",1,OTHER,negative,-0.9501616954803467,0.9501616954803467
2026-04-21,How P2P.org Built a Solana Transaction Sender for Teams That Cannot Afford to Miss a Slot,CryptoSlate,Solana,"How P2P.org Built a Solana Transaction Sender for Teams That Cannot Afford to Miss a Slot Solana processes over 162 million transactions daily at slot times averaging 390 milliseconds. For most users, that speed is more than sufficient. For trading firms, arbitrage bots, and liquidation engines, it is barely enough margin to work with. The differe…",1,SOL,neutral,0.0,0.8747663497924805
2026-04-21,madeonsol-x402 1.1.2,Pypi.org,Solana,"madeonsol-x402 1.1.2 x402 client SDK for MadeOnSol Solana KOL intelligence API. Works with LangChain, CrewAI, and standalone.",0,SOL,neutral,0.0,0.9302892684936523
2026-04-21,North Korea’s Lazarus Group steals $285M from Solana’s Drift Protocol,Crypto Briefing,Solana,"North Korea’s Lazarus Group steals $285M from Solana’s Drift Protocol The persistent threat of state-sponsored crypto hacks underscores systemic vulnerabilities, challenging security measures and market stability.
The post North Korea’s Lazarus Group steals $285M from Solana’s Drift Protocol appeared first on Crypto Briefing.",1,SOL,negative,-0.6805256605148315,0.6805256605148315
2026-04-21,Bitget exchange brings pre-IPO tokens to masses starting with SpaceX on Solana,CoinDesk,Solana,Bitget exchange brings pre-IPO tokens to masses starting with SpaceX on Solana The crypto exchange opens IPO Prime access with Republic to offer Solana-based tokens tied to private firms ahead of public listings.,0,SOL,neutral,0.0,0.7806975841522217
2026-04-21,Tether Asserts Stablecoin Dominance Over Circle's USDC Amid Major Crypto Hacks,Decrypt,Solana,"Tether Asserts Stablecoin Dominance Over Circle's USDC Amid Major Crypto Hacks Tether's USDT market cap hit an all-time high, with DeFi users appearing to favor the stablecoin over USDC as a refuge from industry fallout.",0,OTHER,positive,0.9359513521194458,0.9359513521194458
2026-04-21,Crypto hackers stole $17B over past 10 years: DefiLlama,Cointelegraph,Solana,"Crypto hackers stole $17B over past 10 years: DefiLlama Crypto hacks stole $17 billion over the past 10 years, driven by private key compromises and phishing attacks as smart contract security improved.",1,OTHER,negative,-0.4136485755443573,0.4136485755443573
2026-04-21,"Stablecoin Market Cap Tops $321B, Extending 2026 Growth",Bitcoinfoundation.org,Solana,"Stablecoin Market Cap Tops $321B, Extending 2026 Growth The total stablecoin market cap has surpasses the $321 billion marl, marking a new all-time high for the sector. Dollar-backed tokens now represent over $320...
The post Stablecoin Market Cap Tops $321B, Extending 2026 Growth appeared first on Bitcoin Foundat…",1,BTC,positive,0.8949400782585144,0.8949400782585144
2026-04-21,"DeFi Development Corp. To Make Strategic Equity Investment in Allied Architects, Inc. Under Treasury Accelerator Program",GlobeNewswire,Solana,"DeFi Development Corp. To Make Strategic Equity Investment in Allied Architects, Inc. Under Treasury Accelerator Program BOCA RATON, FL, April 21, 2026 (GLOBE NEWSWIRE) -- DeFi Development Corp. (Nasdaq: DFDV) (the “Company” or “DeFi Dev Corp.”), the first US public company with a treasury strategy built to accumulate and compound Solana (“SOL”), today announced that it will ma…",0,SOL,neutral,0.0,0.7791005373001099
2026-04-21,RedotPay Integrates SUI and USDC-Sui to Enable Seamless Stablecoin-based Payments and Global Payouts,GlobeNewswire,BTC,"RedotPay Integrates SUI and USDC-Sui to Enable Seamless Stablecoin-based Payments and Global Payouts HONG KONG, April 20, 2026 (GLOBE NEWSWIRE) -- The integration allows RedotPay’s over 7 million users to spend and send Sui-native assets efficiently and cost-effectively on traditional payment rails.",0,OTHER,positive,0.8487963080406189,0.8487963080406189
2026-04-22,"US Government Runs a Bitcoin Node, But Not Mining BTC: US Admiral",Decrypt,RSS,"US Government Runs a Bitcoin Node, But Not Mining BTC: US Admiral The commander of U.S. forces in the Pacific said the military is investigating Bitcoin’s ability to “secure and protect networks.”",1,BTC,neutral,0.0,0.8950077891349792
2026-04-22,Stratiphy reopens tax-free route to crypto ETNs for UK investors,Cointelegraph.com News,RSS,"Stratiphy reopens tax-free route to crypto ETNs for UK investors <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""Stratiphy reopens tax-free route to crypto ETNs for UK investors"" class=""type:primaryImage"" src=""https://images.cointelegraph.co",0,OTHER,neutral,0.0,0.8926432728767395
2026-04-22,"Coinbase highlights Algorand, Aptos' work to mitigate quantum threat",Cointelegraph.com News,RSS,"Coinbase highlights Algorand, Aptos' work to mitigate quantum threat <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""Coinbase highlights Algorand, Aptos' work to mitigate quantum threat"" class=""type:primaryImage"" src=""https://images.cointelegrap",0,OTHER,neutral,0.0,0.8327044248580933
2026-04-22,"Kalshi Fines Meme Coin Candidate Mark Moran, Others for Betting on Their Own Elections",Decrypt,RSS,"Kalshi Fines Meme Coin Candidate Mark Moran, Others for Betting on Their Own Elections Moran, a candidate running for U.S. Senate in Virginia, previously described self-wagers as “free advertising.”",1,OTHER,negative,-0.540390133857727,0.540390133857727
2026-04-22,"Xiaomi's New MiMo 2.5 Pro AI Can See, Hear, and Act—All in One Model",Decrypt,RSS,"Xiaomi's New MiMo 2.5 Pro AI Can See, Hear, and Act—All in One Model Five weeks after MiMo-V2-Pro stunned the AI world, Xiaomi is back with a model that adds eyes and ears—at half the price.",0,OTHER,neutral,0.0,0.8009838461875916
2026-04-22,US law firm apologizes after AI hallucinations made it to legal filing,Cointelegraph.com News,RSS,"US law firm apologizes after AI hallucinations made it to legal filing <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""US law firm apologizes after AI hallucinations made it to legal filing"" class=""type:primaryImage"" src=""https://images.cointelegr",0,OTHER,neutral,0.0,0.7549505829811096
2026-04-22,Privacy protocol Umbra shuts front end to stifle Kelp exploiters,Cointelegraph.com News,RSS,"Privacy protocol Umbra shuts front end to stifle Kelp exploiters <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""Privacy protocol Umbra shuts front end to stifle Kelp exploiters"" class=""type:primaryImage"" src=""https://images.cointelegraph.co",0,OTHER,neutral,0.0,0.8605969548225403
2026-04-22,"AI drives surge in ‘bug bounty’ reports, but ‘slop’ is rising too",Cointelegraph.com News,RSS,"AI drives surge in ‘bug bounty’ reports, but ‘slop’ is rising too <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""AI drives surge in ‘bug bounty’ reports, but ‘slop’ is rising too"" class=""type:primaryImage"" src=""https://images.cointelegraph.c",0,OTHER,positive,0.6338760852813721,0.6338760852813721
2026-04-22,OpenAI Launches Workspace Agents Feature in ChatGPT,Decrypt,RSS,"OpenAI Launches Workspace Agents Feature in ChatGPT Codex-powered tools automate reports, code, Slack replies, and other workplace tasks.",0,OTHER,neutral,0.0,0.9344021081924438
2026-04-22,"‘Powerful move’ looms for Bitcoin price, says Bollinger Bands indicator",Cointelegraph.com News,RSS,"‘Powerful move’ looms for Bitcoin price, says Bollinger Bands indicator <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""‘Powerful move’ looms for Bitcoin price, says Bollinger Bands indicator"" class=""type:primaryImage"" src=""https://images.cointeleg",1,BTC,neutral,0.0,0.8522065281867981
2026-04-22,Another DeFi protocol hacked as Sui-based Volo hit by $3.5M exploit,Cointelegraph.com News,RSS,"Another DeFi protocol hacked as Sui-based Volo hit by $3.5M exploit <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""Another DeFi protocol hacked as Sui-based Volo hit by $3.5M exploit"" class=""type:primaryImage"" src=""https://images.cointelegraph",0,OTHER,neutral,0.0,0.8663976192474365
2026-04-22,Bitcoin Bull Score hits six-month high as 2022 bear-market fears linger,Cointelegraph.com News,RSS,"Bitcoin Bull Score hits six-month high as 2022 bear-market fears linger <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""Bitcoin Bull Score hits six-month high as 2022 bear-market fears linger"" class=""type:primaryImage"" src=""https://images.cointeleg",0,BTC,positive,0.5847094655036926,0.5847094655036926
2026-04-22,Coinbase shifts New York prediction markets fight to federal court,Cointelegraph.com News,RSS,"Coinbase shifts New York prediction markets fight to federal court <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""Coinbase shifts New York prediction markets fight to federal court"" class=""type:primaryImage"" src=""https://images.cointelegraph.",0,OTHER,neutral,0.0,0.9260700941085815
2026-04-22,SEC ‘on the cusp’ of onchain tokenized securities exemption: Atkins,Cointelegraph.com News,RSS,"SEC ‘on the cusp’ of onchain tokenized securities exemption: Atkins <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""SEC ‘on the cusp’ of onchain tokenized securities exemption: Atkins"" class=""type:primaryImage"" src=""https://images.cointelegraph",1,OTHER,neutral,0.0,0.9139273166656494
2026-04-22,"AngelList's USVC Gives Investors Exposure to OpenAI, Anthropic and xAI—Starting at $500",Decrypt,RSS,"AngelList's USVC Gives Investors Exposure to OpenAI, Anthropic and xAI—Starting at $500 AngelList's new USVC fund allows non-accredited retail investors to gain exposure to major private firms like Anthropic and OpenAI.",0,OTHER,neutral,0.0,0.7523159980773926
2026-04-22,North Korea tied to heists worth $578M in April after Kelp DAO exploit,Cointelegraph.com News,RSS,"North Korea tied to heists worth $578M in April after Kelp DAO exploit <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""North Korea tied to heists worth $578M in April after Kelp DAO exploit"" class=""type:primaryImage"" src=""https://images.cointelegr",0,OTHER,neutral,0.0,0.8801352977752686
2026-04-22,Russia advances crypto bill that could pave way for criminal penalties,Cointelegraph.com News,RSS,"Russia advances crypto bill that could pave way for criminal penalties <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""Russia advances crypto bill that could pave way for criminal penalties"" class=""type:primaryImage"" src=""https://images.cointelegr",0,OTHER,neutral,0.0,0.898629367351532
2026-04-22,Europe’s MiCA regime puts smaller crypto firms under pressure,Cointelegraph.com News,RSS,"Europe’s MiCA regime puts smaller crypto firms under pressure <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""Europe’s MiCA regime puts smaller crypto firms under pressure"" class=""type:primaryImage"" src=""https://images.cointelegraph.com/i",0,OTHER,neutral,0.0,0.8937585949897766
2026-04-22,Uzbekistan creates state-backed crypto mining zone with tax breaks,Cointelegraph.com News,RSS,"Uzbekistan creates state-backed crypto mining zone with tax breaks <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""Uzbekistan creates state-backed crypto mining zone with tax breaks"" class=""type:primaryImage"" src=""https://images.cointelegraph.",0,OTHER,neutral,0.0,0.9199923276901245
2026-04-22,"New York, Illinois Ban Government Employees From Insider Trading on Prediction Markets",Decrypt,RSS,"New York, Illinois Ban Government Employees From Insider Trading on Prediction Markets The states banned government employees from trading on insider information—a growing concern as prediction markets related to politics surge in popularity.",1,OTHER,negative,-0.6573226451873779,0.6573226451873779
2026-04-22,American Bitcoin Shares Spike After Trump-Backed Firm Activates 11K BTC Miners,Decrypt,RSS,"American Bitcoin Shares Spike After Trump-Backed Firm Activates 11K BTC Miners Publicly-traded miner American Bitcoin expands its owned hash rate, with its share price continuing to climb after hitting a low in March.",0,BTC,positive,0.9227896332740784,0.9227896332740784
2026-04-22,The Housing Affordability Trap,Activistpost.com,Bitcoin,The Housing Affordability Trap Donald Trump sure has a strange approach to making housing more “affordable”. He apparently wants lower costs for buyers and higher prices for owners and sellers!  “I don’t want to drive housing prices down. I want to drive housing prices up for people who ow…,0,OTHER,neutral,0.0,0.6924917697906494
2026-04-22,HRT maker censured by UK regulator for ‘systemic failures’ that put patients at risk,The Guardian,cryptocurrency regulation,"HRT maker censured by UK regulator for ‘systemic failures’ that put patients at risk Drug industry’s self-regulatory body criticises Theramex, producer of Evorel and Intrarosa, for ‘alarming’ breaches",0,OTHER,negative,-0.9388052821159363,0.9388052821159363
2026-04-22,"Anthropic's Claude Mythos AI Finds 271 Vulnerabilities in Firefox—Yes, It's Seriously Powerful",Decrypt,RSS,"Anthropic's Claude Mythos AI Finds 271 Vulnerabilities in Firefox—Yes, It's Seriously Powerful Anthropic’s powerful Claude Mythos AI model found hundreds of vulnerabilities in Mozilla Firefox, highlighting its cybersecurity potential.",1,OTHER,neutral,0.0,0.5049359798431396
2026-04-22,UK cracks down on illegal peer-to-peer crypto trading in nationwide raids,Cointelegraph.com News,RSS,"UK cracks down on illegal peer-to-peer crypto trading in nationwide raids <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""UK cracks down on illegal peer-to-peer crypto trading in nationwide raids"" class=""type:primaryImage"" src=""https://images.cointel",1,OTHER,negative,-0.8861847519874573,0.8861847519874573
2026-04-22,Justin Sun Sues Trump-Backed World Liberty Financial Over Frozen Tokens,Decrypt,RSS,"Justin Sun Sues Trump-Backed World Liberty Financial Over Frozen Tokens The Tron founder says World Liberty froze his tokens, stripped his voting rights, and threatened to burn his holdings. Now he's suing.",0,OTHER,negative,-0.8812377452850342,0.8812377452850342
2026-04-22,PENGU Notches Double-Digit Gains as Bitcoin Hits $78K Amid $418M Liquidation Spree,Decrypt,RSS,"PENGU Notches Double-Digit Gains as Bitcoin Hits $78K Amid $418M Liquidation Spree The crypto market outlook improved as altcoins rallied amid Bitcoin's $78,000 retest, but experts remain cautious.",0,BTC,positive,0.9214281439781189,0.9214281439781189
2026-04-22,Morning Minute: Bitcoin Passes $78k as Trump Extends Ceasefire Indefinitely,Decrypt,RSS,Morning Minute: Bitcoin Passes $78k as Trump Extends Ceasefire Indefinitely Bitcoin is ripping past $78K. Kevin Warsh faced off against the Senate. And Kalshi and Polymarket are now both coming for perpetual futures.,0,BTC,neutral,0.0,0.4918877184391022
2026-04-22,Top Law Firm Admits to AI ‘Hallucinations’ in Bankruptcy Filing Tied to Alleged Scam Network,Decrypt,RSS,"Top Law Firm Admits to AI ‘Hallucinations’ in Bankruptcy Filing Tied to Alleged Scam Network Sullivan &#038; Cromwell said internal safeguards were bypassed in the Prince Group case, resulting in fabricated and inaccurate legal citations.",1,OTHER,negative,-0.9326497316360474,0.9326497316360474
2026-04-22,"'Finding Satoshi' Makes the Case for Hal Finney, Len Sassaman as Bitcoin Co-Creators",Decrypt,RSS,"'Finding Satoshi' Makes the Case for Hal Finney, Len Sassaman as Bitcoin Co-Creators A new documentary asserts that Bitcoin creator Satoshi Nakamoto was actually two people: the late Hal Finney and Len Sassaman.",0,BTC,neutral,0.0,0.9019490480422974
2026-04-22,"Pope’s Anti-AI Warnings May Be AI-Written, Detection Tool Claims",Decrypt,RSS,"Pope’s Anti-AI Warnings May Be AI-Written, Detection Tool Claims AI Detector Developer Pangram Labs’ browser extension tagged several posts from the Pope’s X account.",0,OTHER,neutral,0.0,0.5954378247261047
2026-04-22,"Robinhood Ventures Invests $75 Million in OpenAI, Offering Retail Traders Exposure",Decrypt,RSS,"Robinhood Ventures Invests $75 Million in OpenAI, Offering Retail Traders Exposure Robinhood’s publicly-traded fund aims to give retail investors exposure to AI startups like OpenAI, without accreditation requirements.",0,OTHER,neutral,0.0,0.7462972402572632
2026-04-22,"GSR Launches Actively Managed Bitcoin, Ethereum and Solana Basket ETF on Nasdaq",Decrypt,RSS,"GSR Launches Actively Managed Bitcoin, Ethereum and Solana Basket ETF on Nasdaq Crypto market maker GSR has launched an actively managed ETF on the Nasdaq that includes Bitcoin, Ethereum, and Solana.",0,SOL,neutral,0.0,0.8490545749664307
2026-04-22,'Axie Infinity' Gaming Network Ronin Sets Date for Ethereum Layer-2 Migration,Decrypt,RSS,'Axie Infinity' Gaming Network Ronin Sets Date for Ethereum Layer-2 Migration The Ronin gaming network will slash RON token inflation from over 20% to less than 1% while introducing automated developer rewards.,0,OTHER,neutral,0.0,0.7738234996795654
2026-04-22,SpaceX Warns Investors Elon Musk’s Space-Based AI Data Centers May Not Pay Off,Decrypt,RSS,SpaceX Warns Investors Elon Musk’s Space-Based AI Data Centers May Not Pay Off SpaceX’s IPO filing says orbital AI computing remains unproven and commercially uncertain despite Musk’s public push for space as AI’s next frontier.,0,OTHER,negative,-0.9462020397186279,0.9462020397186279
2026-04-22,"Keel, Hive Shares Jump as Companies Continue Shift From Bitcoin Mining to AI",Decrypt,RSS,"Keel, Hive Shares Jump as Companies Continue Shift From Bitcoin Mining to AI Hive raised $115 million while Keel (formerly Bitfarms) sold off a mining facility as both Bitcoin miners embrace the AI boom.",0,SOL,positive,0.6863804459571838,0.6863804459571838
2026-04-22,OpenAI Just Open-Sourced a Tool That Scrubs Your Secrets Before ChatGPT Ever Sees Them,Decrypt,RSS,"OpenAI Just Open-Sourced a Tool That Scrubs Your Secrets Before ChatGPT Ever Sees Them OpenAI has released a small, free model that strips names, addresses, passwords, and account numbers out of any text, right on your laptop, before you paste it into an AI chatbot.",1,OTHER,neutral,0.0,0.9387685656547546
2026-04-22,Justin Sun Alleges Trump's World Liberty Threatened to Burn His WLFI Tokens,Decrypt,RSS,"Justin Sun Alleges Trump's World Liberty Threatened to Burn His WLFI Tokens An investment in President Trump's meme coin allegedly upset members of World Liberty Financial’s team, the lawsuit claims.",1,OTHER,negative,-0.8974610567092896,0.8974610567092896
2026-04-22,UK’s Financial Conduct Authority Leads London Crackdown on Crypto Traders,Decrypt,RSS,UK’s Financial Conduct Authority Leads London Crackdown on Crypto Traders Multi-agency raid marks shift from warnings to physical enforcement as UK regulator finds zero legally registered P2P crypto traders.,1,OTHER,negative,-0.9000752568244934,0.9000752568244934
2026-04-22,Google Will Spend Up to $185 Billion This Year to Power AI 'Agentic Era': CEO,Decrypt,RSS,"Google Will Spend Up to $185 Billion This Year to Power AI 'Agentic Era': CEO Google will invest up to $185 billion this year to build the infrastructure behind autonomous AI agents, CEO Sundar Pichai said Wednesday.",0,OTHER,positive,0.6507522463798523,0.6507522463798523
2026-04-22,Russia Advances Sweeping Crypto Bill With Provisions for 'Circumventing Sanctions',Decrypt,RSS,Russia Advances Sweeping Crypto Bill With Provisions for 'Circumventing Sanctions' The legislation would license crypto exchanges and permit cross-border cryptocurrency use while maintaining domestic payment restrictions.,1,OTHER,neutral,0.0,0.7645885944366455
2026-04-22,Aave deposits fall by $15B as Kelp exploit sparks flight from DeFi lender,Cointelegraph.com News,RSS,"Aave deposits fall by $15B as Kelp exploit sparks flight from DeFi lender <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""Aave deposits fall by $15B as Kelp exploit sparks flight from DeFi lender"" class=""type:primaryImage"" src=""https://images.cointel",0,OTHER,negative,-0.9696242213249207,0.9696242213249207
2026-04-22,Kraken filed 56 million crypto tax forms for 2025. One-third were below $1,"CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",RSS,Kraken filed 56 million crypto tax forms for 2025. One-third were below $1 ,0,OTHER,negative,-0.6882162690162659,0.6882162690162659
2026-04-22,Lazarus-linked macOS malware hits crypto and fintech firms,Cointelegraph.com News,RSS,"Lazarus-linked macOS malware hits crypto and fintech firms <p style=""float: right; margin: 0 0 10px 15px; width: 240px;""><img alt=""Lazarus-linked macOS malware hits crypto and fintech firms"" class=""type:primaryImage"" src=""https://images.cointelegraph.com/imag",0,OTHER,neutral,0.0,0.9062433242797852
2026-04-22,Crypto giant GSR launches its first ETF to give investors an easy way to bet on the big 3 tokens,"CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",RSS,Crypto giant GSR launches its first ETF to give investors an easy way to bet on the big 3 tokens ,0,OTHER,neutral,0.0,0.7124547958374023
2026-04-22,The London P2P sweep: UK FCA raids eight illegal peer-to-peer trading hubs,"CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",RSS,The London P2P sweep: UK FCA raids eight illegal peer-to-peer trading hubs ,1,OTHER,negative,-0.9384346008300781,0.9384346008300781
2026-04-22,"Bitcoin tops $79,000 as crypto rally gathers steam; Circle, Coinbase, Strategy lead","CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",RSS,"Bitcoin tops $79,000 as crypto rally gathers steam; Circle, Coinbase, Strategy lead ",0,BTC,neutral,0.0,0.6089773178100586
